season,gsis_id,prop_mvp,prop_pass_yds,prop_pass_td,prop_rush_yds,prop_rush_td,prop_rec_yds,prop_rec_td,prop_oroy,prop_comeback,prop_n_markets,has_prop,prop_market_seasons
2014,00-0023459,0.1353503604402322,0.11108972152591456,0.0,0.0,0.0,0.0,0.0,0.0,0.08448138801420046,3,true,6
2014,00-0023462,0.0,0.0,0.0,0.0,0.0,0.015442513729961528,0.0,0.0,0.0,1,true,6
2014,00-0023496,0.0,0.0,0.0,0.0,0.0,0.030291084624155307,0.0,0.0,0.0,1,true,6
2014,00-0023500,0.0,0.0,0.0,0.010874279903074505,0.0,0.0,0.0,0.0,0.0,1,true,6
2014,00-0023682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02733221376930015,1,true,6
2014,00-0024226,0.036440481656985595,0.02287141325533535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,6
2014,00-0024334,0.0,0.0,0.0,0.0,0.0,0.04922301251425237,0.0,0.0,0.0,1,true,6
2014,00-0024466,0.0,0.0,0.0,0.0,0.0,0.010362739476684708,0.0,0.0,0.0,1,true,6
2014,00-0025389,0.03267077665798708,0.0,0.0,0.0,0.0,0.2250194857794394,0.0,0.0,0.0,2,true,6
2014,00-0025394,0.03267077665798708,0.0,0.0,0.2066113181584156,0.0,0.0,0.0,0.0,0.0,2,true,6
2014,00-0025399,0.0,0.0,0.0,0.07513138842124203,0.0,0.0,0.0,0.0,0.0,1,true,6
2014,00-0025410,0.0,0.0,0.0,0.0,0.0,0.008654595606901516,0.0,0.0,0.0,1,true,6
2014,00-0026143,0.01857750045258089,0.0457428265106707,0.0,0.0,0.0,0.0,0.0,0.0,0.0546644275386003,3,true,6
2014,00-0026164,0.0,0.0,0.0,0.010874279903074505,0.0,0.0,0.0,0.0,0.02266573824771232,2,true,6
2014,00-0026176,0.0,0.0,0.0,0.0,0.0,0.028127435722429924,0.0,0.0,0.0,1,true,6
2014,00-0026184,0.0,0.0,0.0,0.045913626257425684,0.0,0.0,0.0,0.0,0.0,1,true,6
2014,00-0026189,0.0,0.0,0.0,0.0,0.0,0.012910954102098983,0.0,0.0,0.0,1,true,6
2014,00-0026195,0.0,0.0,0.0,0.010203028057205708,0.0,0.0,0.0,0.0,0.0,1,true,6
2014,00-0026213,0.015532008575108613,0.0,0.0,0.0635727132795125,0.0,0.0,0.0,0.0,0.0,2,true,6
2014,00-0026345,0.0,0.0,0.0,0.0,0.0,0.02187689445077883,0.0,0.0,0.0,1,true,6
2014,00-0026498,0.026318125641156258,0.1036837400908536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,true,6
2014,00-0026796,0.0,0.0,0.0,0.04861442780198014,0.0,0.0,0.0,0.0,0.044252155626485955,2,true,6
2014,00-0026901,0.0,0.0,0.0,0.0,0.0,0.015442513729961528,0.0,0.0,0.0,1,true,6
2014,00-0026995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02266573824771232,1,true,6
